answer,ideal_answer,question,blue score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
77 years old he died of cancer on 6 July 1989 at age 77,77,How old was János Kádár when he died?,4.117940420322104e-237,0.03937007874015748,0.13333333333333333,0.38867617,30,1.8114473285278132,-0.7003880143165588,0.13333333333333333,0.2769329420157841
1542 -- 27 October 1605,15 October 1542[lower-alpha 1]– 27 October 1605,What years did Akbar the Great live?,3.661843723291765e-78,0.6696428571428572,0.6153846153846153,0.9009974,22,6.428191699432077,0.06228850781917572,0.5454545454545454,0.5588562573705401
1939-Jul-26-YY,1939,When was BOAC founded?,0.0,0.0,0.4,0.85807455,21,2.0,-0.7793545722961426,0.0,0.3494034521281719
"The Phantom Empire, although the female robot in Metropolis is an exception",The Day the Earth Stood Still,What science fiction film first featured robots?,4.310732902257592e-232,0.08130081300813008,0.2222222222222222,0.0584461,34,6.822448118385133,-1.3485107421875,0.0,0.4359922707080841
1898-September-26-27-28,1898,When was the first AFL Grand Final?,0.0,0.0,0.33333333333333337,0.8139373,24,2.0,-0.6596404314041138,0.0,0.41700411836306256
"operations, contents and products Each parameter contains specific elements, which are independent and therefore should be measured individually and considered as autonomous units of human intellect",individually,How is intellect measured?,3.424185723055247e-243,0.019762845849802372,0.07407407407407407,0.3395339,31,1.9473854413948684,-0.6597201824188232,0.07407407407407407,0.3497498764523438
"20 sovereign states and several dependent territories, totaling around 442 million people",20,How many countries speak Spanish?,1.119372261523858e-236,0.04237288135593221,0.15384615384615385,0.2694788,25,1.8877486253633868,-0.8294495344161987,0.15384615384615385,0.27991711454732077
"Chesapeake Bay, although these beds have decreased in number due to overfishing and pollution",Chesapeake Bay,Where is the largest population of wild oysters?,2.24263235397351e-157,0.13686131386861314,0.25,0.57898223,23,2.9143607389819617,-0.8954174518585205,0.25,0.37868036417400136
"Huey, Dewey, and Louie","Huey, Dewey, and Louie",What are the names of Donald Duck's three nephews?,1.0,0.9976851851851852,1.0,0.9999999,0,4.0,0.8658290505409241,1.0,0.999999980131785
PtsymbolPlatinum,Pt,What is the symbol for platinum?,0.0,0.0,0.0,0.34733397,41,2.0,-1.164082407951355,0.0,0.43521102766195935
"March 4, 1965) is an Afghan-born American novelist and physician","March 4, 1965",When was Khaled Hosseini born?,0.1353352832366127,0.35435267857142855,0.42857142857142855,0.47697496,24,3.776350045179608,-0.9689028263092041,0.5,0.39292964126382557
"Jerusalem, the largest synagogue in the world",Jerusalem,Where is the largest synagogue?,1.661295735445513e-234,0.0684931506849315,0.25,0.67733335,24,2.0,-0.6753472089767456,0.33333333333333337,0.38180862180888653
"April 28, 2004 for Windows PCs While both of Key's first two previous works, Kanon and Air, had been released first as adult games and then censored for the younger market, Clannad was released with a rating for all ages","April 28, 2004",When was the visual novel Clannad first released?,3.535750085040998e-05,0.07716992665036676,0.13636363636363635,0.26236016,26,3.9146197789568338,-1.0869953632354736,0.14634146341463414,0.27648510128259657
as high as US$95 per barrel to as low US$25 per barrel,as high as US$95 per barrel to as low US$25 per barrel,How much does oil shale sell for?,1.0,0.9998779296875,1.0,1.0,0,7.236983800357893,0.8805875778198242,1.0,0.9999999850988388
20% of Japan's land is suitable for cultivation,20%,What percentage of Japan's land is agricultural?,2.73208551083605e-156,0.20380434782608695,0.19999999999999998,0.3464837,25,1.8340080864093424,-0.9208564758300781,0.2222222222222222,0.3065869455987757
"Tiberius' reign Jews had become more prominent in Rome and Jewish and Gentile followers of Jesus began proselytizing Roman citizens, increasing long-simmering resentments Tiberius in 19 AD ordered Jews who were of military age to join the Roman Army Tiberius banished the rest of the Jews from Rome and threatened to enslave them for life if they did not leave the city",Tiberius,Who was emperor when Jesus died?,7.94247695962073e-259,0.008665511265164644,0.03125,0.45110267,27,1.9557770726708654,-0.8700028657913208,0.03389830508474576,0.1977806710008834
"1632 until 1776, when it joined the other twelve of the Thirteen Colonies in rebellion against Great Britain and became the US state of Maryland",1632,When did Maryland become a colony?,2.5301500400812634e-242,0.02127659574468085,0.07692307692307693,0.35680494,27,1.945309894824571,-0.7567887902259827,0.08695652173913045,0.08798345039562824
"Gottfried Leibniz, in a 1673 letter",Gottfried Leibniz,Who first introduced the concept of mathematical functions?,1.2244357773142914e-155,0.28846153846153844,0.5,0.8222241,17,2.8039657955522013,-0.7289083003997803,0.5714285714285715,0.4907848984003067
64 parishes (French: paroisses),64,How many parishes are there in Louisiana?,4.515870009358044e-234,0.078125,0.4,0.2597221,31,1.681792830507429,-0.8758933544158936,0.4,0.2816435678137673
"one year old at the end of the experiment, and he reportedly left the hospital shortly thereafter",about one year old,How old was Albert in The Little Albert experiment?,2.6078969315795886e-79,0.17737617135207498,0.2857142857142857,0.37908012,31,4.806934864442166,-1.144643783569336,0.3333333333333333,0.4120567672782474
Kierkegaard wrote The Concept of Anxiety,Kierkegaard,Who wrote The Concept of Anxiety: A Simple Psychologically Orienting Deliberation on the Dogmatic Issue of Hereditary Sin?,1.2275407386121148e-233,0.0909090909090909,0.2857142857142857,0.6667348,16,1.7817974362806785,-0.8504259586334229,0.33333333333333337,0.44112934668858844
"1955, a title that recognized Lin's substantial military contributions",1955,When did Lin Biao become a Marshal of the People's Republic of China?,8.271104435986657e-236,0.05,0.18181818181818182,0.33566952,24,2.0,-0.636267900466919,0.2222222222222222,0.2263559065759182
National Water Supply and Sanitation Council (economic regulation),"Ministry of Local Government and Housing (policy), National Water Supply and Sanitation Council (economic regulation) and local government as well as commercial utilities owned by local government (service provision in urban areas)",What agency controls water sanitation in Zambia?,0.22478613858269392,0.6914728682170543,0.4,0.68353844,21,27.893937371895547,-0.12344871461391449,0.4,0.617145012319088
1902-Jul-26-YYYY,1902,When was Gibson founded?,0.0,0.0,0.4,0.8530493,28,2.0,-0.7268729209899902,0.0,0.266656830906868
1929 Currently in their 89th season,1929,What year was the Detroit Lions team formed?,1.2275407386121148e-233,0.0909090909090909,0.2857142857142857,0.64819384,19,1.7817974362806785,-0.6732397079467773,0.2857142857142857,0.29127646344048636
"25,694,928 people in Mexico self-identify as being indigenous","2,56,94,928",How many indigenous people's are in Mexico?,0.0,0.0,0.13333333333333333,0.2953777,25,2.0,-1.0732636451721191,0.2222222222222222,0.4303029105067253
Dundee's Western Cemetery,Dundee's Western Cemetery,Where is Preston Albert Watson buried?,1.0,0.9921875,1.0,0.99999994,0,3.0000000000000004,0.9014098644256592,1.0,0.9999999642372132
"Wiley Hardeman Post (November 22, 1898 – August 15, 1935)",Wiley Hardeman Post,Who was the first person to fly around the world?,3.121928896334602e-79,0.22825150732127475,0.5,0.79205877,15,3.6692590185696075,-0.7822383642196655,0.4615384615384615,0.2927587851881981
Viorica Dăncilă,Viorica Dăncilă,Who is the current Prime Minister of Romania?,1.491668146240062e-154,0.9375,1.0,1.0,0,2.0,0.8996621966362,1.0,1.0000000198682149
"rice, wheat, potatoes, tomato, sorghum, peanuts, tea, millet, barley, cotton, oilseed and soybeans","rice, wheat, potatoes, tomato, sorghum, peanuts, tea, millet, barley, cotton, oilseed and soybeans",What is the most abundant crop in China?,1.0,0.999958905235473,1.0,1.0,0,12.999999999999993,0.8867437839508057,1.0,1.0000000041106651
5 seasons so far but it's been renewed for a 5th season,fifth season,How many seasons has Empire been on the air?,6.26081936965949e-234,0.15756302521008406,0.13333333333333336,0.8084918,20,2.9003271171811993,-0.9980558156967163,0.15384615384615385,0.29428665552820477
uses a hydraulic press to extract juice from fruit and vegetables,"refers to juice that uses a hydraulic press to extract juice from fruit and vegetables, as opposed to other methods such as centrifugal or single auger",What is the cold-pressed juice process?,0.3703046833819061,0.8641610914338187,0.5945945945945945,0.8450968,9,22.16778818340128,0.013076141476631165,0.5714285714285715,0.6210051585327495
"Established in 1887, the Nittany Lions",Established in 1887,How old is the Penn State Nittany Lions football team?,3.2194137801761064e-78,0.44612794612794615,0.6666666666666666,0.60693693,15,3.6342411856642793,-0.7169153690338135,0.7499999999999999,0.5087506009472741
"Asian conical hat, commonly known as an Asian rice hat, coolie hat (in the UK), or farmer's hat",Asian conical hat,What is the pointy Chinese hat called?,1.1137167067843564e-80,0.0684931506849315,0.2727272727272727,0.7188537,22,3.692791493409178,-0.8949424028396606,0.3157894736842105,0.3215455824079422
Donaudampfschiffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft,siebenhundertsiebenundsiebzigtausendsiebenhundertsiebenundsiebzig,What is the longest word in German?,0.0,0.0,0.0,0.35480827,36,2.0,-0.6798909902572632,0.0,0.6540134659519902
"1936, when a combined event was held in Garmisch-Partenkirchen, Germany",1936,When did skiing become an Olympic sport?,3.042769277781409e-236,0.04587155963302752,0.16666666666666669,0.46936226,25,2.0,-0.7526785731315613,0.19999999999999998,0.27566286058802353
"1315-1390) and as ""Hafiz""",1315,When was Hafiz the poet born?,0.0,0.0,0.33333333333333337,0.6496018,20,2.0,-0.7694375514984131,0.0,0.3009013728453563
during the American Civil War The 1860s,The 1860s,When were submarines introduced in warfare?,1.2244357773142914e-155,0.28846153846153844,0.4444444444444445,0.8175425,18,2.6718339650708685,-0.9278620481491089,0.33333333333333337,0.6110655239650181
"monarchy in which the monarch, currently Queen Elizabeth II, is the head of state while the Prime Minister of the United Kingdom, currently Theresa May, is the head of government",within the framework of a parliamentary democracy under a constitutional monarchy,Is England a democracy or monarchy?,1.626934937964612e-232,0.0473186119873817,0.14634146341463417,0.43641305,32,11.69081202971336,-1.1013081073760986,0.12121212121212122,0.3288626703707611
"1987 It is on the World Health Organization's List of Essential Medicines, the most effective and safe medicines needed in a health system It is available as a generic medication and is not very expensive The wholesale cost in the developing world is between US$003 and US$013 a dose In the United States it is sold for about US$040 per dose",1987,When was Cipro introduced?,5.351598879538196e-261,0.008038585209003215,0.030303030303030307,0.2700236,29,1.9774024945812105,-0.7526735663414001,0.037037037037037035,0.1571894116087319
"eight days after the birth of the child, even when this falls on Shabbat",eight days after the birth,At what age is circumcision typically performed in the Jewish tradition?,0.1353352832366127,0.31857142857142856,0.5263157894736842,0.67532283,19,5.549021795570023,-0.9204044342041016,0.5,0.5089625330532298
"antibiotic-resistant tobacco plant The first field trials occurred in France and the USA in 1986, using tobacco plants engineered for herbicide resistance In 1987, Plant Genetic Systems (Ghent, Belgium), founded by Marc Van Montagu and Jeff Schell, was the first company to genetically engineer insect-resistant (tobacco) plants by incorporating genes that produced insecticidal proteins from Bacillus thuringiensis (Bt)",antibiotic-resistant tobacco plant,What was the first genetically modified crop plant?,3.406885249869861e-87,0.024038461538461536,0.125,0.61502934,21,3.9214215100869536,-0.8885689973831177,0.10344827586206896,0.3724044314244898
France established a colony on the islands in 1764,France,Who first colonized the Falkland Islands?,6.111565467761957e-235,0.06097560975609756,0.19999999999999998,0.29477683,26,1.8517494245745807,-0.6952124834060669,0.25,0.3850102523962657
"January 30, 2004 for Windows PCs","January 30, 2004",When was Fate/stay night first released as an adult game for Windows?,0.4723665527410147,0.5923507462686567,0.6666666666666666,0.71744835,16,3.464101615137755,-0.642116904258728,0.6666666666666666,0.7128937414714268
"people, nations, and cultures that have a historical link to the Spanish language or the country of Spain","broadly refers to the people, nations, and cultures that have a historical link to the Spanish language or the country of Spain, depending on the context",What does Hispanic mean?,0.6720521432288725,0.9133373205741628,0.8181818181818181,0.8385488,7,21.49138891706554,0.558307945728302,0.8333333333333333,0.8512527465820312
